age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
82,Federal-gov,1224945,Some-college,10,Separated,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,0,0,66,Canada,>50K
41,Private,383558,HS-grad,9,Widowed,Tech-support,Husband,White,Male,0,0,60,Cuba,<=50K
65,Private,1004592,Preschool,1,Separated,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,56,Germany,>50K
66,State-gov,646703,10th,6,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,51,United-States,<=50K
25,Private,135801,12th,8,Widowed,Handlers-cleaners,Unmarried,Other,Female,0,0,45,India,>50K
75,Private,1240905,Some-college,10,Divorced,Exec-managerial,Wife,Black,Female,55122,3256,44,United-States,>50K
65,State-gov,1203605,Assoc-acdm,12,Never-married,Craft-repair,Wife,White,Female,0,0,77,Canada,<=50K
21,Local-gov,54908,HS-grad,9,Divorced,Handlers-cleaners,Wife,Asian-Pac-Islander,Female,0,0,15,Mexico,>50K
58,Private,844301,Masters,14,Never-married,Craft-repair,Husband,Other,Male,0,0,53,United-States,<=50K
61,Private,222423,1st-4th,2,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,78,El-Salvador,<=50K
25,Private,539459,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,81,Cuba,<=50K
40,Federal-gov,857998,10th,6,Separated,Tech-support,Own-child,Asian-Pac-Islander,Female,0,0,15,United-States,<=50K
50,Self-emp-inc,11319,Some-college,10,Divorced,Farming-fishing,Unmarried,Black,Female,0,0,60,El-Salvador,<=50K
57,State-gov,402727,Masters,14,Never-married,Handlers-cleaners,Wife,Black,Female,0,0,60,Germany,<=50K
56,Private,522507,Assoc-acdm,12,Never-married,Tech-support,Own-child,Amer-Indian-Eskimo,Male,0,0,84,Puerto-Rico,>50K
60,Self-emp-not-inc,929839,9th,5,Divorced,Prof-specialty,Husband,Other,Male,95110,205,16,Mexico,>50K
44,Self-emp-inc,1371799,10th,6,Divorced,Handlers-cleaners,Unmarried,Other,Male,0,0,22,Philippines,<=50K
23,Private,1459078,12th,8,Widowed,Tech-support,Wife,Black,Female,0,0,97,Cuba,>50K
41,Self-emp-not-inc,324968,1st-4th,2,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,88,Cuba,<=50K
27,Federal-gov,102691,Bachelors,13,Separated,Farming-fishing,Not-in-family,White,Male,0,0,63,El-Salvador,<=50K
35,Private,760964,Assoc-acdm,12,Widowed,Craft-repair,Not-in-family,White,Female,0,0,49,United-States,<=50K
72,Self-emp-inc,1214555,HS-grad,9,Widowed,Adm-clerical,Husband,Other,Male,0,0,20,Germany,>50K
81,Private,1182429,Assoc-acdm,12,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Female,0,0,94,Cuba,<=50K
58,Self-emp-inc,829435,Masters,14,Separated,Handlers-cleaners,Not-in-family,Other,Female,0,0,26,Mexico,>50K
55,Private,254204,12th,8,Separated,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,0,0,32,Germany,<=50K
77,Private,690699,Masters,14,Widowed,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,79,Puerto-Rico,<=50K
53,Private,1470072,9th,5,Divorced,Tech-support,Husband,White,Male,0,0,69,England,>50K
72,Private,1294355,Assoc-voc,11,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,0,0,24,Cuba,>50K
66,Self-emp-not-inc,768138,1st-4th,2,Separated,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,0,0,20,Germany,<=50K
28,State-gov,848535,Assoc-voc,11,Separated,Sales,Other-relative,Amer-Indian-Eskimo,Male,0,0,66,United-States,<=50K
86,Private,390842,Bachelors,13,Separated,Craft-repair,Unmarried,Black,Male,0,0,73,Mexico,<=50K
45,Private,1489138,Assoc-acdm,12,Widowed,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Male,0,0,13,United-States,<=50K
61,Local-gov,1345790,HS-grad,9,Separated,Handlers-cleaners,Wife,Other,Female,0,0,23,India,>50K
34,Self-emp-not-inc,1317880,5th-6th,3,Never-married,Adm-clerical,Unmarried,Other,Female,0,0,38,Puerto-Rico,>50K
54,State-gov,1071503,Masters,14,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0,0,36,United-States,>50K
22,State-gov,826961,Masters,14,Divorced,Transport-moving,Other-relative,Asian-Pac-Islander,Female,0,0,34,Puerto-Rico,<=50K
28,Federal-gov,1035401,Doctorate,16,Divorced,Farming-fishing,Unmarried,Other,Male,0,0,45,United-States,<=50K
79,Federal-gov,423818,9th,5,Separated,Tech-support,Other-relative,White,Female,0,0,94,England,<=50K
76,State-gov,487204,1st-4th,2,Divorced,Transport-moving,Wife,Amer-Indian-Eskimo,Female,0,0,90,United-States,>50K
63,Self-emp-not-inc,1344227,Preschool,1,Separated,Sales,Husband,Black,Male,0,0,49,El-Salvador,<=50K
60,Private,293161,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Female,0,0,17,Philippines,<=50K
44,Private,1334286,Assoc-acdm,12,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,31,India,<=50K
59,Private,799743,10th,6,Separated,Transport-moving,Wife,White,Female,0,0,72,Cuba,<=50K
49,State-gov,478165,Prof-school,15,Separated,Transport-moving,Own-child,White,Male,0,0,71,United-States,>50K
59,Federal-gov,436274,Doctorate,16,Married-civ-spouse,Tech-support,Other-relative,Asian-Pac-Islander,Male,0,0,26,Cuba,<=50K
57,State-gov,334499,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,57,Germany,>50K
20,Self-emp-inc,343010,Prof-school,15,Never-married,Farming-fishing,Other-relative,Black,Male,0,0,11,India,>50K
22,Private,495613,1st-4th,2,Divorced,Prof-specialty,Wife,White,Female,0,0,50,United-States,<=50K
54,State-gov,572877,12th,8,Married-civ-spouse,Farming-fishing,Own-child,Asian-Pac-Islander,Male,0,0,93,Germany,>50K
59,Private,291711,Masters,14,Widowed,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,0,0,56,Mexico,<=50K
65,Private,347247,Prof-school,15,Married-civ-spouse,Craft-repair,Own-child,White,Female,34609,823,98,Canada,<=50K
78,Private,378635,10th,6,Never-married,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,0,0,74,United-States,<=50K
61,Private,950296,7th-8th,4,Separated,Transport-moving,Unmarried,White,Female,0,0,34,Philippines,<=50K
89,Private,140676,Assoc-voc,11,Never-married,Prof-specialty,Other-relative,Other,Male,0,0,10,Cuba,<=50K
78,Private,1232086,Assoc-acdm,12,Never-married,Handlers-cleaners,Husband,Black,Male,0,0,23,United-States,<=50K
84,Local-gov,733603,Assoc-acdm,12,Divorced,Prof-specialty,Wife,Other,Female,0,0,38,Puerto-Rico,<=50K
63,State-gov,24569,10th,6,Widowed,Transport-moving,Own-child,Asian-Pac-Islander,Male,0,0,73,Germany,>50K
89,Self-emp-not-inc,1205632,1st-4th,2,Widowed,Farming-fishing,Unmarried,Black,Female,0,0,91,United-States,>50K
23,Federal-gov,1284980,9th,5,Never-married,Sales,Husband,White,Male,0,0,22,Puerto-Rico,<=50K
54,Private,702788,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Female,0,0,74,El-Salvador,>50K
28,Private,467843,12th,8,Widowed,Exec-managerial,Other-relative,White,Female,0,0,75,Canada,<=50K
81,Private,1444998,1st-4th,2,Divorced,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,71,Philippines,<=50K
69,Federal-gov,196023,Doctorate,16,Divorced,Tech-support,Unmarried,Asian-Pac-Islander,Male,0,0,73,India,<=50K
88,Self-emp-not-inc,936705,Prof-school,15,Widowed,Craft-repair,Unmarried,Asian-Pac-Islander,Male,0,0,88,United-States,<=50K
38,Private,370293,10th,6,Separated,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,89,Germany,<=50K
88,State-gov,1169962,Assoc-acdm,12,Separated,Craft-repair,Unmarried,Black,Male,0,0,97,Canada,>50K
87,State-gov,143249,7th-8th,4,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,94,Cuba,<=50K
23,State-gov,244247,Preschool,1,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,0,0,36,United-States,>50K
68,Private,1181433,11th,7,Separated,Transport-moving,Not-in-family,White,Female,0,0,33,El-Salvador,<=50K
52,State-gov,567286,Doctorate,16,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,58,Puerto-Rico,<=50K
61,Private,1169182,Doctorate,16,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,0,0,71,Mexico,>50K
37,Private,57698,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Female,34821,2117,41,El-Salvador,<=50K
84,Local-gov,393481,12th,8,Separated,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,77,Germany,<=50K
80,Private,683278,Bachelors,13,Never-married,Farming-fishing,Wife,Asian-Pac-Islander,Female,0,0,36,Cuba,>50K
52,Private,834198,HS-grad,9,Never-married,Tech-support,Own-child,Other,Male,0,0,89,United-States,<=50K
58,Federal-gov,105009,Assoc-voc,11,Widowed,Exec-managerial,Own-child,Other,Male,0,0,78,England,<=50K
45,Private,1454554,12th,8,Separated,Adm-clerical,Unmarried,White,Female,62199,1558,62,Puerto-Rico,<=50K
74,Private,168078,Prof-school,15,Never-married,Craft-repair,Other-relative,Other,Female,0,0,20,Philippines,>50K
57,Private,1267408,Masters,14,Widowed,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,26512,2455,19,El-Salvador,<=50K
62,Private,1273484,10th,6,Divorced,Tech-support,Own-child,Asian-Pac-Islander,Female,0,0,27,India,>50K
29,State-gov,936877,12th,8,Separated,Transport-moving,Wife,White,Female,0,0,49,Philippines,<=50K
18,Private,793927,Some-college,10,Separated,Handlers-cleaners,Not-in-family,Other,Female,0,0,64,Puerto-Rico,<=50K
20,Self-emp-not-inc,901391,Assoc-voc,11,Separated,Exec-managerial,Own-child,White,Male,0,0,68,India,<=50K
81,Private,514289,Bachelors,13,Divorced,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Male,0,0,79,Germany,<=50K
65,Private,69712,11th,7,Divorced,Farming-fishing,Own-child,Black,Female,0,0,34,Canada,<=50K
62,Private,1114754,Doctorate,16,Separated,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,24,Puerto-Rico,>50K
47,Private,827003,10th,6,Separated,Tech-support,Own-child,Other,Female,0,0,22,India,<=50K
65,Private,90681,Some-college,10,Widowed,Prof-specialty,Wife,Black,Female,13294,3181,23,El-Salvador,<=50K
83,Private,392508,Assoc-acdm,12,Separated,Transport-moving,Husband,Other,Male,0,0,29,England,<=50K
69,Private,1129313,Prof-school,15,Separated,Craft-repair,Wife,Black,Female,0,0,21,Canada,<=50K
44,Private,724525,9th,5,Divorced,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,0,0,20,Philippines,<=50K
86,State-gov,392992,7th-8th,4,Never-married,Farming-fishing,Other-relative,Black,Female,0,0,49,United-States,<=50K
76,Private,1334435,Prof-school,15,Married-civ-spouse,Craft-repair,Own-child,Other,Male,0,0,81,India,>50K
54,Self-emp-not-inc,1072819,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,88,El-Salvador,<=50K
71,Local-gov,50682,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Own-child,Black,Male,0,0,92,Germany,<=50K
86,Self-emp-not-inc,1090633,1st-4th,2,Never-married,Farming-fishing,Own-child,Other,Male,0,0,31,Puerto-Rico,<=50K
82,Self-emp-not-inc,1448828,5th-6th,3,Widowed,Craft-repair,Not-in-family,Black,Female,0,0,60,Cuba,<=50K
77,Self-emp-not-inc,1480142,1st-4th,2,Divorced,Tech-support,Own-child,Asian-Pac-Islander,Male,0,0,95,India,<=50K
86,Private,74225,10th,6,Separated,Sales,Wife,Amer-Indian-Eskimo,Female,0,0,93,England,>50K
42,Private,492129,Some-college,10,Separated,Farming-fishing,Unmarried,Other,Female,0,0,46,India,<=50K
79,State-gov,72961,9th,5,Divorced,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,0,0,93,Cuba,<=50K
22,Private,663138,Some-college,10,Married-civ-spouse,Farming-fishing,Own-child,White,Female,0,0,17,Philippines,<=50K
70,Private,420341,9th,5,Divorced,Tech-support,Not-in-family,Other,Male,0,0,13,Puerto-Rico,<=50K
71,Federal-gov,894685,10th,6,Separated,Handlers-cleaners,Husband,Other,Male,0,0,84,England,>50K
24,Self-emp-not-inc,1168366,11th,7,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,36,England,>50K
85,Private,910504,Some-college,10,Widowed,Sales,Own-child,Asian-Pac-Islander,Male,0,0,28,England,<=50K
25,Federal-gov,464249,5th-6th,3,Divorced,Transport-moving,Not-in-family,Black,Female,4351,3557,91,England,>50K
25,Private,993298,Masters,14,Widowed,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,61,Canada,<=50K
78,Self-emp-not-inc,326166,Assoc-voc,11,Widowed,Prof-specialty,Other-relative,White,Female,0,0,33,Canada,<=50K
89,State-gov,354538,12th,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,83,Cuba,<=50K
41,Self-emp-not-inc,77017,Preschool,1,Never-married,Craft-repair,Not-in-family,White,Male,0,0,71,England,>50K
28,Private,1358296,Bachelors,13,Widowed,Transport-moving,Own-child,Other,Male,0,0,47,El-Salvador,>50K
26,Local-gov,909083,10th,6,Never-married,Sales,Not-in-family,Other,Male,0,0,32,Puerto-Rico,<=50K
25,Private,811402,12th,8,Widowed,Transport-moving,Not-in-family,Other,Male,0,0,79,England,<=50K
89,Federal-gov,1015475,Assoc-acdm,12,Separated,Adm-clerical,Wife,Black,Female,14899,1211,73,Canada,<=50K
86,Private,830251,Masters,14,Never-married,Tech-support,Not-in-family,Black,Female,0,0,31,United-States,<=50K
20,Private,930555,Preschool,1,Separated,Tech-support,Wife,White,Female,0,0,38,India,>50K
60,Private,396537,Preschool,1,Divorced,Adm-clerical,Own-child,Black,Male,0,0,61,Puerto-Rico,<=50K
23,Private,684979,9th,5,Separated,Tech-support,Wife,Black,Female,0,0,91,India,<=50K
84,Self-emp-not-inc,277866,Assoc-voc,11,Divorced,Transport-moving,Other-relative,Asian-Pac-Islander,Female,0,0,20,England,<=50K
26,Private,1007289,Preschool,1,Separated,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,0,0,50,Puerto-Rico,<=50K
76,Local-gov,306578,HS-grad,9,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0,85,England,<=50K
28,Self-emp-inc,1129447,5th-6th,3,Married-civ-spouse,Sales,Wife,Black,Female,0,0,89,Germany,>50K
44,Private,298981,12th,8,Divorced,Sales,Wife,Amer-Indian-Eskimo,Female,0,0,25,El-Salvador,<=50K
24,Private,693478,12th,8,Widowed,Sales,Other-relative,White,Female,0,0,81,Mexico,<=50K
53,Private,480470,Prof-school,15,Married-civ-spouse,Farming-fishing,Other-relative,Other,Female,0,0,79,Cuba,<=50K
70,Local-gov,1286325,Doctorate,16,Divorced,Sales,Unmarried,White,Male,0,0,74,Canada,>50K
17,Private,623395,10th,6,Divorced,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Female,0,0,23,England,<=50K
63,Private,798070,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,68,Canada,<=50K
74,Self-emp-not-inc,1489214,11th,7,Separated,Craft-repair,Unmarried,Other,Female,47787,3186,11,United-States,<=50K
81,Private,421940,Preschool,1,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,15,Cuba,<=50K
29,Private,55281,5th-6th,3,Never-married,Handlers-cleaners,Wife,Other,Female,0,0,25,United-States,<=50K
62,Self-emp-not-inc,707968,Preschool,1,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,95,Philippines,<=50K
33,Private,1157837,9th,5,Separated,Handlers-cleaners,Wife,White,Female,0,0,13,Mexico,<=50K
53,Local-gov,361097,11th,7,Married-civ-spouse,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,72,England,<=50K
34,Self-emp-not-inc,857356,Assoc-voc,11,Separated,Tech-support,Husband,Amer-Indian-Eskimo,Male,86279,1352,56,Canada,<=50K
49,Federal-gov,512074,9th,5,Separated,Craft-repair,Other-relative,White,Male,0,0,71,Mexico,>50K
43,Private,850515,Prof-school,15,Never-married,Transport-moving,Other-relative,Asian-Pac-Islander,Male,0,0,22,Canada,<=50K
27,Local-gov,1162263,Prof-school,15,Divorced,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,0,0,73,Germany,<=50K
38,Private,1261041,Preschool,1,Never-married,Prof-specialty,Own-child,Black,Female,43638,2306,22,Canada,<=50K
85,State-gov,1359073,12th,8,Separated,Craft-repair,Unmarried,Black,Female,0,0,80,Mexico,<=50K
63,Private,1387714,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Female,0,0,70,Mexico,<=50K
44,Private,1351928,10th,6,Separated,Adm-clerical,Own-child,Other,Male,0,0,30,Canada,>50K
44,Private,883131,7th-8th,4,Married-civ-spouse,Farming-fishing,Other-relative,White,Female,0,0,80,El-Salvador,>50K
66,Private,425029,1st-4th,2,Married-civ-spouse,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Female,0,0,31,England,>50K
76,Private,1000103,10th,6,Never-married,Tech-support,Wife,Amer-Indian-Eskimo,Female,0,0,23,India,<=50K
30,Private,784594,Masters,14,Widowed,Exec-managerial,Wife,White,Female,41292,2408,11,United-States,>50K
87,Self-emp-inc,226731,9th,5,Widowed,Prof-specialty,Other-relative,Black,Female,0,0,42,Germany,<=50K
38,Private,108226,5th-6th,3,Separated,Craft-repair,Wife,Other,Female,0,0,41,Mexico,<=50K
48,Federal-gov,692097,7th-8th,4,Divorced,Tech-support,Wife,Asian-Pac-Islander,Female,0,0,93,Canada,<=50K
50,Local-gov,543045,Preschool,1,Widowed,Tech-support,Other-relative,Amer-Indian-Eskimo,Female,0,0,55,England,>50K
32,Self-emp-not-inc,1188737,Doctorate,16,Divorced,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,29541,1638,28,Mexico,<=50K
35,Private,325644,Assoc-acdm,12,Separated,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,0,0,64,Cuba,<=50K
41,State-gov,1441493,Preschool,1,Separated,Farming-fishing,Not-in-family,Asian-Pac-Islander,Female,0,0,73,Mexico,>50K
29,Federal-gov,80302,Doctorate,16,Widowed,Adm-clerical,Own-child,Other,Female,0,0,60,El-Salvador,<=50K
70,Private,54616,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,Other,Female,0,0,97,El-Salvador,<=50K
61,Private,1460682,HS-grad,9,Never-married,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,20,Puerto-Rico,<=50K
26,Self-emp-inc,1155790,11th,7,Separated,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,0,0,19,Canada,>50K
19,Private,664030,Assoc-acdm,12,Divorced,Farming-fishing,Wife,Asian-Pac-Islander,Female,0,0,97,El-Salvador,>50K
53,Self-emp-not-inc,268292,Assoc-voc,11,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,31,El-Salvador,<=50K
46,State-gov,78810,Bachelors,13,Divorced,Sales,Unmarried,Other,Female,0,0,84,England,<=50K
80,Federal-gov,622837,Doctorate,16,Separated,Sales,Not-in-family,Amer-Indian-Eskimo,Female,91907,1731,68,Canada,<=50K
76,Self-emp-inc,14024,5th-6th,3,Widowed,Handlers-cleaners,Wife,Other,Female,0,0,59,El-Salvador,>50K
87,Self-emp-not-inc,45167,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Not-in-family,Other,Female,48993,1596,39,England,<=50K
72,Self-emp-inc,1488189,Doctorate,16,Widowed,Tech-support,Own-child,White,Male,0,0,61,United-States,<=50K
53,State-gov,324301,10th,6,Never-married,Tech-support,Unmarried,Amer-Indian-Eskimo,Female,0,0,76,Germany,<=50K
72,Private,324730,HS-grad,9,Married-civ-spouse,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,0,0,47,Canada,<=50K
29,Private,1492443,HS-grad,9,Separated,Sales,Other-relative,Other,Male,0,0,22,El-Salvador,<=50K
73,Private,181280,11th,7,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,0,0,87,El-Salvador,<=50K
82,Private,628376,1st-4th,2,Divorced,Exec-managerial,Husband,White,Male,0,0,13,El-Salvador,>50K
44,Self-emp-not-inc,1007770,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Unmarried,Black,Male,0,0,15,Canada,<=50K
65,Federal-gov,174323,5th-6th,3,Widowed,Adm-clerical,Other-relative,Other,Male,0,0,23,England,<=50K
64,Local-gov,1310245,Assoc-voc,11,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,69,Cuba,>50K
54,Private,94528,Bachelors,13,Married-civ-spouse,Adm-clerical,Other-relative,Other,Female,10326,1497,95,Cuba,<=50K
72,Private,973791,11th,7,Divorced,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0,0,31,United-States,>50K
79,State-gov,1134373,Assoc-voc,11,Separated,Farming-fishing,Own-child,Other,Male,0,0,54,India,>50K
61,Self-emp-inc,203257,Preschool,1,Widowed,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,98912,1449,36,Philippines,<=50K
24,Private,396497,HS-grad,9,Separated,Farming-fishing,Not-in-family,Black,Male,0,0,82,Puerto-Rico,<=50K
56,Private,988317,Assoc-voc,11,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,0,0,79,Puerto-Rico,>50K
81,Private,447282,Preschool,1,Married-civ-spouse,Transport-moving,Unmarried,White,Female,0,0,13,Germany,<=50K
81,Federal-gov,524069,Prof-school,15,Widowed,Handlers-cleaners,Wife,Asian-Pac-Islander,Female,0,0,81,Canada,<=50K
88,Self-emp-not-inc,974401,12th,8,Divorced,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Female,0,0,88,India,>50K
73,Federal-gov,335934,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Other,Male,0,0,24,England,>50K
86,Federal-gov,179561,Assoc-voc,11,Separated,Exec-managerial,Wife,Black,Female,0,0,36,United-States,<=50K
63,Private,1185307,Doctorate,16,Married-civ-spouse,Exec-managerial,Other-relative,Black,Male,0,0,82,India,<=50K
47,Federal-gov,1274428,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,28,Canada,<=50K
48,Self-emp-inc,1145232,Prof-school,15,Married-civ-spouse,Sales,Wife,Amer-Indian-Eskimo,Female,0,0,39,Canada,>50K
53,Private,208244,Some-college,10,Separated,Exec-managerial,Husband,Black,Male,0,0,73,Cuba,<=50K
74,Self-emp-not-inc,253021,11th,7,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,0,0,88,India,<=50K
